assunto;nome;fase;projetista;path;tipo_doc;obra;trecho;codigo;materia;materia_num;pagina;revisao;rev_num;rev_suf;revisao_status;tipo_arquivo
Projeto de geometria - Perfis longitudinais;DE-SPM00021D-114.116-825-F03/003;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-F03_003.R1a.pdf;DE;SPM00021D;114.116;825;F;03;003;R1a;1;a;NOVO;pdf
Projeto de geometria - Perfis longitudinais;DE-SPM00021D-114.116-825-F03/004;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-F03_004.R1a.dwg;DE;SPM00021D;114.116;825;F;03;004;R1a;1;a;DESATUALIZADO;dwg
Projeto de geometria - Perfis longitudinais;DE-SPM00021D-114.116-825-F03/004;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-F03_004.R1a.pdf;DE;SPM00021D;114.116;825;F;03;004;R1a;1;a;DESATUALIZADO;pdf
Projeto de geometria - Seções tipo;DE-SPM00021D-114.116-825-F05/001;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-F05_001.R2a.dwg;DE;SPM00021D;114.116;825;F;05;001;R2a;2;a;NOVO;dwg
Projeto de geometria - Seções tipo;DE-SPM00021D-114.116-825-F05/001;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-F05_001.R2a.pdf;DE;SPM00021D;114.116;825;F;05;001;R2a;2;a;NOVO;pdf
Projeto de geometria - Seções tipo;DE-SPM00021D-114.116-825-F05/002;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-F05_002.R1a.dwg;DE;SPM00021D;114.116;825;F;05;002;R1a;1;a;NOVO;dwg
Projeto de geometria - Seções tipo;DE-SPM00021D-114.116-825-F05/002;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-F05_002.R1a.pdf;DE;SPM00021D;114.116;825;F;05;002;R1a;1;a;NOVO;pdf
Memorial descritivo de geometria;MD-SPM00021D-114.116-825-F09/001;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/MD-SPM00021D-114.116-825-F09_001.R1a.docx;MD;SPM00021D;114.116;825;F;09;001;R1a;1;a;DESATUALIZADO;docx
Memorial descritivo de geometria;MD-SPM00021D-114.116-825-F09/001;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/MD-SPM00021D-114.116-825-F09_001.R1a.pdf;MD;SPM00021D;114.116;825;F;09;001;R1a;1;a;DESATUALIZADO;pdf
;NOTAS DE SERVIÇO;Fase 1;CANHEDO;CANHEDO/FASE 01/01-Projeto Geométrico/REVISÃO GEOMETRIA - FERRADURA/NOTAS DE SERVIÇO.R1.dwg;NOTAS DE SERVIÇO;;;;;;;R1;1;;NOVO;dwg
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q02_001.R0c.dwg;DE;SPM00021D;114.116;825;Q;02;001;R0c;0;c;NOVO;dwg
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q02_001.R0c.pdf;DE;SPM00021D;114.116;825;Q;02;001;R0c;0;c;NOVO;pdf
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q02_002.R0c.dwg;DE;SPM00021D;114.116;825;Q;02;002;R0c;0;c;NOVO;dwg
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q02_002.R0c.pdf;DE;SPM00021D;114.116;825;Q;02;002;R0c;0;c;NOVO;pdf
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q02_003.R0c.dwg;DE;SPM00021D;114.116;825;Q;02;003;R0c;0;c;NOVO;dwg
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q02_003.R0c.pdf;DE;SPM00021D;114.116;825;Q;02;003;R0c;0;c;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_001.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;001;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_001.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;001;R0b;0;b;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_002.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;002;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_002.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;002;R0b;0;b;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_003.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;003;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_003.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;003;R0b;0;b;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/004;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_004.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;004;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/004;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_004.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;004;R0b;0;b;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/005;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_005.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;005;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/005;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_005.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;005;R0b;0;b;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/006;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_006.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;006;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/006;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_006.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;006;R0b;0;b;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/007;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_007.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;007;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/007;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_007.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;007;R0b;0;b;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/008;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_008.R0b.dwg;DE;SPM00021D;114.116;825;Q;03;008;R0b;0;b;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/008;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/DE-SPM00021D-114.116-825-Q03_008.R0b.pdf;DE;SPM00021D;114.116;825;Q;03;008;R0b;0;b;NOVO;pdf
Memorial de cálculo de terraplenagem;MC-SPM00021D-114.116-825-Q04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/MC-SPM00021D-114.116-825-Q04_001.R0c.pdf;MC;SPM00021D;114.116;825;Q;04;001;R0c;0;c;NOVO;pdf
Memorial de cálculo de terraplenagem;MC-SPM00021D-114.116-825-Q04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/PROJETOS/MC-SPM00021D-114.116-825-Q04_001.R0c.zip;MC;SPM00021D;114.116;825;Q;04;001;R0c;0;c;NOVO;zip
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q02_001.R1a.dwg;DE;SPM00021D;114.116;825;Q;02;001;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q02_001.R1a.pdf;DE;SPM00021D;114.116;825;Q;02;001;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q02_002.R1a.dwg;DE;SPM00021D;114.116;825;Q;02;002;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q02_002.R1a.pdf;DE;SPM00021D;114.116;825;Q;02;002;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q02_003.R1a.dwg;DE;SPM00021D;114.116;825;Q;02;003;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Planta de distribuição;DE-SPM00021D-114.116-825-Q02/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q02_003.R1a.pdf;DE;SPM00021D;114.116;825;Q;02;003;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_001.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;001;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_001.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;001;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_002.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;002;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/002;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_002.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;002;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_003.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;003;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/003;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_003.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;003;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/004;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_004.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;004;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/004;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_004.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;004;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/005;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_005.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;005;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/005;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_005.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;005;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/006;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_006.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;006;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/006;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_006.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;006;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/007;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_007.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;007;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/007;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_007.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;007;R1a;1;a;NOVO;pdf
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/008;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_008.R1a.dwg;DE;SPM00021D;114.116;825;Q;03;008;R1a;1;a;NOVO;dwg
Projeto de terraplenagem - Perfil de distribuição;DE-SPM00021D-114.116-825-Q03/008;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/DE-SPM00021D-114.116-825-Q03_008.R1a.pdf;DE;SPM00021D;114.116;825;Q;03;008;R1a;1;a;NOVO;pdf
Memorial de cálculo de terraplenagem;MC-SPM00021D-114.116-825-Q04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/MC-SPM00021D-114.116-825-Q04_001.R1a.pdf;MC;SPM00021D;114.116;825;Q;04;001;R1a;1;a;NOVO;pdf
Memorial de cálculo de terraplenagem;MC-SPM00021D-114.116-825-Q04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/02-Projeto de Terraplenagem/REVISÃO GEOMETRIA - FERRADURA/MC-SPM00021D-114.116-825-Q04_001.R1a.zip;MC;SPM00021D;114.116;825;Q;04;001;R1a;1;a;NOVO;zip
Drenagem - Perfis de bueiros;DE-SPM00021D-114.116-825-H06/005;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/AJUSTE BSTC - EST.244+11.50/DE-SPM00021D-114.116-825-H06_005.R1c.dwg;DE;SPM00021D;114.116;825;H;06;005;R1c;1;c;NOVO;dwg
Drenagem - Perfis de bueiros;DE-SPM00021D-114.116-825-H06/005;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/AJUSTE BSTC - EST.244+11.50/DE-SPM00021D-114.116-825-H06_005.R1c.pdf;DE;SPM00021D;114.116;825;H;06;005;R1c;1;c;NOVO;pdf
Drenagem - Planta de bacias;DE-SPM00021D-114.116-825-H01/101;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_101.R1a.dwg;DE;SPM00021D;114.116;825;H;01;101;R1a;1;a;NOVO;dwg
Drenagem - Planta de bacias;DE-SPM00021D-114.116-825-H01/101;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_101.R1a.pdf;DE;SPM00021D;114.116;825;H;01;101;R1a;1;a;NOVO;pdf
Drenagem - Rio Guaió - Planta;DE-SPM00021D-114.116-825-H01/102;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_102.R0d.dwg;DE;SPM00021D;114.116;825;H;01;102;R0d;0;d;NOVO;dwg
Drenagem - Rio Guaió - Planta;DE-SPM00021D-114.116-825-H01/102;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_102.R0d.pdf;DE;SPM00021D;114.116;825;H;01;102;R0d;0;d;NOVO;pdf
Drenagem - Rio Guaió - Planta;DE-SPM00021D-114.116-825-H01/102;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_102.R0e.dwg;DE;SPM00021D;114.116;825;H;01;102;R0e;0;e;NOVO;dwg
Drenagem - Rio Guaió - Planta;DE-SPM00021D-114.116-825-H01/102;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_102.R0e.pdf;DE;SPM00021D;114.116;825;H;01;102;R0e;0;e;NOVO;pdf
Drenagem - Rio Guaió - Seções transversais;DE-SPM00021D-114.116-825-H01/103;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_103.R0b.dwg;DE;SPM00021D;114.116;825;H;01;103;R0b;0;b;NOVO;dwg
Drenagem - Rio Guaió - Seções transversais;DE-SPM00021D-114.116-825-H01/103;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_103.R0b.pdf;DE;SPM00021D;114.116;825;H;01;103;R0b;0;b;NOVO;pdf
Drenagem - Rio Guaió - Planta geral;DE-SPM00021D-114.116-825-H01/104;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_104.R0a.dwg;DE;SPM00021D;114.116;825;H;01;104;R0a;0;a;NOVO;dwg
Drenagem - Rio Guaió - Planta geral;DE-SPM00021D-114.116-825-H01/104;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_104.R0a.pdf;DE;SPM00021D;114.116;825;H;01;104;R0a;0;a;NOVO;pdf
Drenagem - Rio Guaió - Planta geral;DE-SPM00021D-114.116-825-H01/104;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_104.R0b.dwg;DE;SPM00021D;114.116;825;H;01;104;R0b;0;b;NOVO;dwg
Drenagem - Rio Guaió - Planta geral;DE-SPM00021D-114.116-825-H01/104;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_104.R0b.pdf;DE;SPM00021D;114.116;825;H;01;104;R0b;0;b;NOVO;pdf
;DE-SPM00021D-114.116-825-H01/201;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_201.R0b.dwg;DE;SPM00021D;114.116;825;H;01;201;R0b;0;b;NOVO;dwg
;DE-SPM00021D-114.116-825-H01/201;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_201.R0b.pdf;DE;SPM00021D;114.116;825;H;01;201;R0b;0;b;NOVO;pdf
;DE-SPM00021D-114.116-825-H01/202;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_202.R0b.dwg;DE;SPM00021D;114.116;825;H;01;202;R0b;0;b;NOVO;dwg
;DE-SPM00021D-114.116-825-H01/202;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_202.R0b.pdf;DE;SPM00021D;114.116;825;H;01;202;R0b;0;b;NOVO;pdf
;DE-SPM00021D-114.116-825-H01/203;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_203.R0b.dwg;DE;SPM00021D;114.116;825;H;01;203;R0b;0;b;NOVO;dwg
;DE-SPM00021D-114.116-825-H01/203;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H01_203.R0b.pdf;DE;SPM00021D;114.116;825;H;01;203;R0b;0;b;NOVO;pdf
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_001.R1a.dwg;DE;SPM00021D;114.116;825;H;04;001;R1a;1;a;NOVO;dwg
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_001.R1a.pdf;DE;SPM00021D;114.116;825;H;04;001;R1a;1;a;NOVO;pdf
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_001.R1b.dwg;DE;SPM00021D;114.116;825;H;04;001;R1b;1;b;NOVO;dwg
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/001;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_001.R1b.pdf;DE;SPM00021D;114.116;825;H;04;001;R1b;1;b;NOVO;pdf
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/002;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_002.R1a.dwg;DE;SPM00021D;114.116;825;H;04;002;R1a;1;a;NOVO;dwg
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/002;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_002.R1a.pdf;DE;SPM00021D;114.116;825;H;04;002;R1a;1;a;NOVO;pdf
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/002;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_002.R1c.dwg;DE;SPM00021D;114.116;825;H;04;002;R1c;1;c;NOVO;dwg
Drenagem - Planta   ;DE-SPM00021D-114.116-825-H04/002;Fase 1;CANHEDO;CANHEDO/FASE 01/03-Projeto de Drenagem/PROJETOS/DE-SPM00021D-114.116-825-H04_002.R1c.pdf;DE;SPM00021D;114.116;825;H;04;002;R1c;1;c;NOVO;pdf
